area,outages,customers,percent_out,dt_stamp
Cecil,0,50023,0,2024-04-23
Charles,0,71820,0,2024-04-23
Garrett,0,20423,0,2024-04-23
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Allegany,0,37329,0,2024-04-21
Anne Arundel,0,263363,0,2024-04-21
Calvert,0,41968,0,2024-04-21
Caroline,0,16213,0,2024-04-21
Cecil,0,50024,0,2024-04-21
Allegany,0,37329,0,2024-04-29
Dorchester,0,19862,0,2024-05-01
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Frederick,0,116752,0,2024-04-12
Howard,0,139645,0,2024-04-12
Kent,0,12283,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23647,0,2024-04-12
Washington,0,53992,0,2024-04-12
Howard,0,139619,0,2024-04-17
Kent,0,12281,0,2024-04-17
Charles,0,71820,0,2024-04-21
Dorchester,0,19847,0,2024-04-21
Frederick,0,116751,0,2024-04-21
Garrett,0,20423,0,2024-04-21
Washington,0,53992,0,2024-04-25
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37329,0,2024-04-15
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Allegany,0,37329,0,2024-04-27
Anne Arundel,0,263281,0,2024-04-27
Calvert,0,41953,0,2024-04-29
Caroline,0,16213,0,2024-04-29
Carroll,0,76620,0,2024-04-29
Cecil,0,50019,0,2024-04-29
Charles,0,71820,0,2024-04-29
Dorchester,0,19857,0,2024-04-29
Garrett,0,20423,0,2024-04-29
Harford,0,114934,0,2024-04-29
Kent,0,12273,0,2024-04-29
Queen Anne's,0,27437,0,2024-04-29
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11304,0,2024-04-29
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Wicomico,0,49915,0,2024-04-17
Worcester,0,58679,0,2024-04-17
Allegany,0,37329,0,2024-04-18
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Calvert,0,41972,0,2024-04-18
Caroline,0,16213,0,2024-04-18
Allegany,0,37329,0,2024-04-17
Kent,0,12276,0,2024-05-01
Baltimore City,0,288454,0,2024-04-27
Calvert,0,41966,0,2024-04-27
Caroline,0,16218,0,2024-04-27
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Cecil,0,50024,0,2024-04-18
Dorchester,0,19846,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Talbot,0,23651,0,2024-04-29
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11304,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58682,0,2024-04-18
Harford,0,114956,0,2024-04-21
Garrett,0,20423,0,2024-04-27
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Howard,0,139645,0,2024-04-12
Kent,0,12283,0,2024-04-12
Cecil,0,50022,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Frederick,0,116750,0,2024-04-17
Kent,0,12271,0,2024-04-27
Montgomery,1,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Howard,0,139619,0,2024-04-17
Kent,0,12281,0,2024-04-17
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Washington,0,53991,0,2024-04-29
Wicomico,0,49889,0,2024-04-29
Worcester,0,58735,0,2024-04-29
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Worcester,0,58728,0,2024-05-01
Allegany,0,37329,0,2024-04-27
Anne Arundel,0,263281,0,2024-04-27
Caroline,0,16211,0,2024-05-01
Somerset,0,11302,0,2024-04-12
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Garrett,0,20423,0,2024-04-25
Harford,0,114957,0,2024-04-25
Washington,0,53992,0,2024-04-17
Wicomico,0,49915,0,2024-04-17
Baltimore City,0,288454,0,2024-04-27
Calvert,0,41966,0,2024-04-27
Worcester,0,58679,0,2024-04-17
Allegany,0,37329,0,2024-04-18
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Calvert,0,41972,0,2024-04-18
Howard,0,139560,0,2024-04-25
Kent,0,12280,0,2024-04-25
Queen Anne's,0,27481,0,2024-04-25
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Cecil,0,50009,0,2024-05-01
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Talbot,0,23647,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37329,0,2024-04-17
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Caroline,0,16213,0,2024-04-18
Cecil,0,50024,0,2024-04-18
Washington,0,53992,0,2024-04-25
Kent,0,12271,0,2024-04-27
Montgomery,1,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Kent,0,12276,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Worcester,0,58728,0,2024-05-01
Allegany,0,37329,0,2024-04-27
Anne Arundel,0,263281,0,2024-04-27
Baltimore City,0,288454,0,2024-04-27
Calvert,0,41966,0,2024-04-27
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Queen Anne's,0,27437,0,2024-04-29
Talbot,0,23651,0,2024-04-29
Washington,0,53991,0,2024-04-29
Allegany,0,37328,0,2024-04-12
Allegany,0,37329,0,2024-04-25
Wicomico,0,49889,0,2024-04-29
Worcester,0,58735,0,2024-04-29
Cecil,0,50022,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Garrett,0,20423,0,2024-04-25
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Frederick,0,116750,0,2024-04-17
Kent,0,12280,0,2024-04-25
Cecil,0,50009,0,2024-05-01
Howard,0,139619,0,2024-04-17
Kent,0,12281,0,2024-04-17
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Queen Anne's,0,27481,0,2024-04-25
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Kent,0,12276,0,2024-05-01
Dorchester,0,19846,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27445,0,2024-05-01
Caroline,0,16212,0,2024-04-15
Howard,0,139580,0,2024-04-21
Kent,0,12281,0,2024-04-21
Talbot,0,23647,0,2024-04-25
Washington,0,53992,0,2024-04-25
Garrett,0,20423,0,2024-04-27
Kent,0,12271,0,2024-04-27
Montgomery,1,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Allegany,0,37329,0,2024-04-29
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Wicomico,0,49915,0,2024-04-17
Worcester,0,58679,0,2024-04-17
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11304,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58682,0,2024-04-18
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Allegany,0,37329,0,2024-04-18
Kent,0,12271,0,2024-04-27
Montgomery,1,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Somerset,0,11298,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Calvert,0,41972,0,2024-04-18
Dorchester,0,19846,0,2024-04-15
Garrett,0,20423,0,2024-04-15
Allegany,0,37329,0,2024-04-17
Allegany,0,37329,0,2024-04-25
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Kent,0,12271,0,2024-04-27
Montgomery,1,381543,0,2024-04-27
Wicomico,0,49896,0,2024-05-01
Worcester,0,58728,0,2024-05-01
Kent,0,12283,0,2024-04-15
Queen Anne's,0,27481,0,2024-04-15
Somerset,0,11302,0,2024-04-15
St. Mary's,0,56243,0,2024-04-15
Talbot,0,23646,0,2024-04-15
Washington,0,53992,0,2024-04-15
Wicomico,0,49912,0,2024-04-15
Worcester,0,58683,0,2024-04-15
Queen Anne's,0,27431,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Garrett,0,20423,0,2024-04-25
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Calvert,0,41953,0,2024-04-29
Caroline,0,16213,0,2024-04-29
Carroll,0,76620,0,2024-04-29
Cecil,0,50019,0,2024-04-29
Charles,0,71820,0,2024-04-29
Dorchester,0,19857,0,2024-04-29
Kent,0,12273,0,2024-04-29
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Cecil,0,50022,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Frederick,0,116750,0,2024-04-17
Caroline,0,16213,0,2024-04-18
Cecil,0,50024,0,2024-04-18
Dorchester,0,19846,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-25
Garrett,0,20423,0,2024-04-18
Talbot,0,23647,0,2024-04-25
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Howard,0,139645,0,2024-04-12
Kent,0,12283,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23647,0,2024-04-12
Washington,0,53992,0,2024-04-25
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37329,0,2024-04-15
Howard,0,139619,0,2024-04-17
Kent,0,12281,0,2024-04-17
Allegany,0,37329,0,2024-04-25
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Carroll,0,76604,0,2024-04-25
Cecil,0,50021,0,2024-04-25
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Caroline,0,16212,0,2024-04-15
Dorchester,0,19846,0,2024-04-25
Dorchester,0,19846,0,2024-04-15
Garrett,0,20423,0,2024-04-15
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Wicomico,0,49915,0,2024-04-17
Worcester,0,58679,0,2024-04-17
Allegany,0,37329,0,2024-04-25
Cecil,0,50009,0,2024-05-01
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Kent,0,12283,0,2024-04-15
Queen Anne's,0,27481,0,2024-04-15
Somerset,0,11302,0,2024-04-15
St. Mary's,0,56243,0,2024-04-15
Talbot,0,23646,0,2024-04-15
Washington,0,53992,0,2024-04-15
Wicomico,0,49912,0,2024-04-15
Worcester,0,58683,0,2024-04-15
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11304,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58682,0,2024-04-18
Allegany,0,37329,0,2024-04-19
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Carroll,0,76604,0,2024-04-25
Dorchester,0,19846,0,2024-04-25
Garrett,0,20423,0,2024-04-25
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Garrett,0,20423,0,2024-05-01
Allegany,0,37329,0,2024-04-17
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Cecil,0,50022,0,2024-04-17
Queen Anne's,0,27481,0,2024-04-25
Kent,0,12276,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Dorchester,0,19844,0,2024-04-17
Frederick,0,116750,0,2024-04-17
Allegany,0,37329,0,2024-04-18
Calvert,0,41972,0,2024-04-18
Caroline,0,16213,0,2024-04-18
Talbot,0,23647,0,2024-04-25
Washington,0,53992,0,2024-04-25
Montgomery,0,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Allegany,0,37329,0,2024-04-25
Queen Anne's,0,27437,0,2024-04-29
Talbot,0,23651,0,2024-04-29
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Worcester,0,58728,0,2024-05-01
Howard,0,139645,0,2024-04-12
Kent,0,12283,0,2024-04-12
Calvert,0,41964,0,2024-04-25
Caroline,0,16211,0,2024-04-25
Carroll,0,76604,0,2024-04-25
Dorchester,0,19846,0,2024-04-25
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Allegany,0,37291,0,2024-05-01
Kent,0,12281,0,2024-04-17
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Somerset,0,11304,0,2024-04-25
Talbot,0,23647,0,2024-04-25
Washington,0,53992,0,2024-04-25
Wicomico,0,49915,0,2024-04-17
Worcester,0,58679,0,2024-04-17
Cecil,0,50024,0,2024-04-18
Dorchester,0,19846,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Somerset,0,11302,0,2024-04-12
Talbot,0,23647,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Charles,0,71820,0,2024-04-27
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11304,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58682,0,2024-04-18
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Dorchester,0,19862,0,2024-05-01
Queen Anne's,0,27482,0,2024-04-21
Somerset,0,11304,0,2024-04-21
Talbot,0,23648,0,2024-04-21
Kent,0,12271,0,2024-04-27
Montgomery,0,381543,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Washington,0,53991,0,2024-04-29
Wicomico,0,49889,0,2024-04-29
Worcester,0,58735,0,2024-04-29
Allegany,0,37329,0,2024-04-29
Washington,0,53992,0,2024-04-21
Wicomico,0,49915,0,2024-04-21
Frederick,0,116734,0,2024-05-01
Worcester,0,58682,0,2024-04-21
Allegany,0,37329,0,2024-04-21
Anne Arundel,0,263363,0,2024-04-21
Calvert,0,41968,0,2024-04-21
Caroline,0,16213,0,2024-04-21
Garrett,0,20423,0,2024-05-01
Allegany,0,37329,0,2024-04-17
Kent,0,12276,0,2024-05-01
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Worcester,0,58683,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Caroline,0,16218,0,2024-04-27
Allegany,0,37329,0,2024-04-25
Calvert,0,41964,0,2024-04-25
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Worcester,0,58728,0,2024-05-01
Allegany,0,37291,0,2024-05-01
Cecil,0,50022,0,2024-04-17
Charles,0,71824,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Frederick,0,116750,0,2024-04-17
Kent,0,12281,0,2024-04-17
Queen Anne's,0,27482,0,2024-04-17
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Calvert,0,41953,0,2024-04-29
Worcester,0,58679,0,2024-04-17
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Caroline,0,16213,0,2024-04-29
Carroll,0,76620,0,2024-04-29
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Allegany,0,37329,0,2024-04-17
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Cecil,0,50022,0,2024-04-17
Charles,0,71824,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Caroline,0,16211,0,2024-04-25
Carroll,0,76604,0,2024-04-25
Cecil,0,50021,0,2024-04-25
Dorchester,0,19846,0,2024-04-25
Frederick,0,116751,0,2024-04-25
Frederick,0,116750,0,2024-04-17
Calvert,0,41972,0,2024-04-19
Cecil,0,50019,0,2024-04-29
Charles,0,71820,0,2024-04-29
Dorchester,0,19857,0,2024-04-29
Kent,0,12273,0,2024-04-29
Queen Anne's,0,27437,0,2024-04-29
Talbot,0,23651,0,2024-04-29
Washington,0,53991,0,2024-04-29
Wicomico,0,49889,0,2024-04-29
Worcester,0,58735,0,2024-04-29
Allegany,0,37291,0,2024-05-01
Cecil,0,50009,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Kent,0,12276,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Allegany,0,37291,0,2024-05-01
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12281,0,2024-04-17
Queen Anne's,0,27482,0,2024-04-17
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Howard,0,139645,0,2024-04-12
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
Queen Anne's,0,27481,0,2024-04-25
Somerset,0,11304,0,2024-04-25
Talbot,0,23647,0,2024-04-25
Washington,0,53992,0,2024-04-25
Calvert,0,41966,0,2024-04-27
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Kent,0,12283,0,2024-04-12
Caroline,0,16213,0,2024-04-19
Frederick,0,116751,0,2024-04-25
Charles,0,71820,0,2024-04-27
Cecil,0,50024,0,2024-04-19
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Wicomico,0,49899,0,2024-04-27
Allegany,0,37329,0,2024-04-29
Calvert,0,41953,0,2024-04-29
Caroline,0,16213,0,2024-04-29
Allegany,0,37291,0,2024-05-01
Carroll,0,76620,0,2024-04-29
Cecil,0,50019,0,2024-04-29
Charles,0,71820,0,2024-04-29
Dorchester,0,19857,0,2024-04-29
Garrett,0,20423,0,2024-04-29
Kent,0,12273,0,2024-04-29
Cecil,0,50009,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Dorchester,0,19846,0,2024-04-19
Somerset,0,11302,0,2024-04-12
Harford,0,114957,0,2024-04-25
Howard,0,139560,0,2024-04-25
Queen Anne's,0,27481,0,2024-04-25
Somerset,0,11304,0,2024-04-25
Talbot,0,23647,0,2024-04-25
Washington,0,53992,0,2024-04-25
Queen Anne's,0,27437,0,2024-04-29
Kent,0,12276,0,2024-05-01
Talbot,0,23647,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37329,0,2024-04-15
Caroline,0,16212,0,2024-04-15
Worcester,0,58679,0,2024-04-17
Talbot,0,23651,0,2024-04-29
Washington,0,53991,0,2024-04-29
Wicomico,0,49889,0,2024-04-29
Worcester,0,58735,0,2024-04-29
Garrett,0,20423,0,2024-04-19
Kent,0,12281,0,2024-04-19
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Cecil,0,50009,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19862,0,2024-05-01
Frederick,0,116734,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Allegany,0,37329,0,2024-04-25
Calvert,0,41964,0,2024-04-25
Caroline,0,16212,0,2024-04-12
Allegany,0,37329,0,2024-04-17
Caroline,0,16211,0,2024-04-25
Carroll,0,76604,0,2024-04-25
Cecil,0,50021,0,2024-04-25
Calvert,0,41966,0,2024-04-27
Caroline,0,16218,0,2024-04-27
Cecil,0,50028,0,2024-04-27
Charles,0,71820,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Kent,0,12271,0,2024-04-27
Queen Anne's,0,27431,0,2024-04-27
Somerset,0,11305,0,2024-04-27
St. Mary's,0,56222,0,2024-04-27
Talbot,0,23649,0,2024-04-27
Washington,0,53991,0,2024-04-27
Queen Anne's,0,27481,0,2024-04-19
Somerset,0,11304,0,2024-04-19
Talbot,0,23646,0,2024-04-19
Cecil,0,50024,0,2024-04-21
Dorchester,0,19847,0,2024-04-21
Frederick,0,116751,0,2024-04-21
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Howard,0,139645,0,2024-04-12
Kent,0,12283,0,2024-04-12
Garrett,0,20423,0,2024-04-21
Harford,0,114956,0,2024-04-21
Howard,0,139580,0,2024-04-21
Wicomico,0,49899,0,2024-04-27
Allegany,0,37329,0,2024-04-29
Kent,0,12276,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
Calvert,0,41953,0,2024-04-29
Somerset,0,11302,0,2024-04-12
Talbot,0,23647,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Calvert,0,41972,0,2024-04-17
Caroline,0,16213,0,2024-04-17
Cecil,0,50022,0,2024-04-17
Charles,0,71824,0,2024-04-17
Dorchester,0,19844,0,2024-04-17
Frederick,0,116750,0,2024-04-17
Kent,0,12281,0,2024-04-17
Caroline,0,16213,0,2024-04-29
Kent,0,12281,0,2024-04-21
Allegany,0,37328,0,2024-04-12
Dorchester,0,19846,0,2024-04-25
Harford,0,114957,0,2024-04-25
Talbot,0,23653,0,2024-05-01
Wicomico,0,49896,0,2024-05-01
Wicomico,0,49915,0,2024-04-19
Worcester,0,58682,0,2024-04-19
Queen Anne's,0,27482,0,2024-04-21
Somerset,0,11304,0,2024-04-21
Talbot,0,23648,0,2024-04-21
Worcester,0,58682,0,2024-04-21
Kent,0,12281,0,2024-04-23
Howard,0,139560,0,2024-04-25
Queen Anne's,0,27481,0,2024-04-25
Somerset,0,11304,0,2024-04-25
Calvert,0,41966,0,2024-04-27
Caroline,0,16218,0,2024-04-27
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Queen Anne's,0,27482,0,2024-04-17
Cecil,0,50028,0,2024-04-27
Carroll,0,76620,0,2024-04-29
Cecil,0,50019,0,2024-04-29
Charles,0,71820,0,2024-04-29
Charles,0,71820,0,2024-04-27
Dorchester,0,19856,0,2024-04-27
Garrett,0,20423,0,2024-04-27
Harford,0,114939,0,2024-04-27
Frederick,0,116752,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Howard,0,139627,0,2024-04-12
Kent,0,12283,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23647,0,2024-04-12
Somerset,0,11303,0,2024-04-17
St. Mary's,0,56243,0,2024-04-17
Talbot,0,23647,0,2024-04-17
Washington,0,53992,0,2024-04-17
